$$APEX,311,05:34:04,5154.6531,00027.0472,14797,,,,,,,,,,,*B856

$$APEX,313,05:34:54,5154.4474,00027.6350,13809,052,120,05,-27.25,-52.69,0C6,8EF,,,3D2818262,30*8B01
$$APEX,314,05:35:15,5154.3746,00027.7969,13507,,,,,,,,,,,*9204
$$APEX,315,05:35:48,5154.1569,00028.2597,12923,074,108,06,-28.56,-54.63,114,8EC,0000,00A5,332011172,33*FC96
$$APEX,316,05:36:08,5154.1085,00028.6019,12656,063,109,07,-29.13,-54.69,134,8EC,,,A97636412,33*3662

$$APEX,318,05:37:00,5153.8739,00029.3232,11885,066,123,08,-30.56,-54.56,18A,8EA,0000,007B,604E3D4D2,39*6E1C
$$APEX,319,05:37:19,5153.7738,00029.5773,11610,070,120,06,-31.06,-53.75,1AC,8E8,,,CB80222A2,39*CF19

$$APEX,321,05:38:11,5153.4206,00030.2968,10932,076,127,05,-32.13,-51.06,20B,8E7,0000,006A,3C2613182,32*6B1F
$$APEX,322,05:38:30,5153.2781,00030.1514,10651,074,132,06,-32.50,-49.94,22E,8E6,,,382313182,32*60F8
$$APEX,323,05:38:49,5153.1292,00030.7838,10400,,,,,,,,,,,*1865
$$APEX,324,05:39:22,5152.8457,00031.2482,10015,073,134,06,-33.25,-46.31,291,8E3,0000,004D,422D28382,30*FA39
$$APEX,325,05:39:41,5152.6924,00031.4747,9779,071,140,07,-33.38,-44.56,2B7,8E3,,,362213182,30*4F7A
$$APEX,326,05:40:00,5152.5411,00031.6983,9560,,,,,,,,,,,*9774
$$APEX,327,05:40:33,5152.2746,00032.1176,9161,073,140,07,-33.63,-40.38,322,8E0,0000,003F,382414192,3A*4E05
$$APEX,328,05:40:52,5152.1153,00032.3260,8940,070,146,06,-33.63,-39.06,34A,8DF,,,E2A755662,3A*3115
$$APEX,329,05:41:10,5151.9645,00032.4834,8709,,,,,,,,,,,*2432
$$APEX,330,05:41:43,5151.7351,00032.7655,8319,058,137,05,-33.38,-34.81,3B9,8DC,0000,002A,3D2814192,36*F27B
$$APEX,331,05:42:02,5151.6107,00032.9493,8106,055,133,07,-33.19,-33.31,3E4,8DA,,,3824149A2,36*8E44
$$APEX,332,05:42:21,5151.5098,00033.1224,7876,,,,,,,,,,,*E762
$$APEX,333,05:42:54,5151.3592,00033.4002,7498,040,130,06,-32.44,-30.00,45C,8DA,0000,002B,695640512,36*EB68
