


    $$APEX,332,10:27:01,5222.6652,00039.6306,43,000,000,10,15.06,24.31,D1E,932,0000,0000,5D46232D2,4B*2A42


$$APEX,333,10:27:51,5222.6649,00039.6302,42,000,000,10,15.13,23.44,D1E,934,0000,0000,48371C232,50*5B2D
    $$APEX,334,10:28:41,5222.6649,00039.6299,42,000,000,09,15.19,22.81,D1E,938,0000,0000,372A151B2,50*A32C


$$APEX,335,10:29:31,5222.6648,00039.6297,42,000,000,09,15.06,22.19,D1E,938,0000,0000,2D2312172,51*C3A1
    $$APEX,336,10:30:21,5222.6645,00039.6295,42,000,000,09,15.25,21.50,D1E,93C,0000,0000,C79C50643,4B*C8C4


$$APEX,337,10:31:11,5222.6646,00039.6294,42,000,000,10,15.06,20.81,D1E,940,0000,0000,CCA051663,4E*5743
     $$APEX,338,10:32:01,5222.6643,00039.6293,41,000,000,08,15.13,20.13,D1E,941,0000,0000,2E2312162,4E*66D6


$$APEX,339,10:32:51,5222.6639,00039.6294,42,002,168,08,15.00,19.13,D1D,944,0000,0000,7C552E3A2,55*E134
     $$APEX,340,10:33:41,5222.6623,00039.6312,44,000,000,08,14.44,18.44,D1D,947,0000,0000,DF954D612,5D*8F94


$$APEX,341,10:34:31,5222.6520,00039.6392,44,001,153,09,14.25,17.94,D1D,94B,0000,0000,D8904B5E2,44*ABDA
     $$APEX,342,10:35:21,5222.6369,00039.6489,43,002,160,09,14.19,18.13,D1D,94E,0000,0000,F1A053692,57*3993


$$APEX,343,10:36:11,5222.6180,00039.6659,44,000,000,09,14.19,18.31,D1D,950,0000,0000,C68644572,55*2098
    $$APEX,344,10:37:01,5222.6241,00039.6775,51,000,000,08,14.63,17.94,D1D,951,0000,0000,F39F53692,4A*9556


$$APEX,345,10:37:51,5222.6238,00039.6775,50,000,000,08,14.94,17.88,D1C,952,0000,0000,24BE637D2,AD*9945
     $$APEX,346,10:38:41,5222.6205,00039.6771,42,000,000,06,14.69,17.81,D1C,955,0000,0000,F3A2546A2,AC*C2B4


$$APEX,347,10:39:31,5222.6207,00039.6772,46,000,000,08,15.44,17.75,D1D,957,0000,0000,0CB35C752,4B*5EBB
    $$APEX,348,10:40:21,5222.6204,00039.6782,47,000,000,07,15.69,18.00,D1D,958,0000,0000,5FE577972,AC*AA16


$$APEX,349,10:41:11,5222.6216,00039.6777,45,000,000,06,15.69,18.00,D1C,959,0000,0000,45D56F8D2,4C*7EDB
    $$APEX,350,10:42:01,5222.6212,00039.6774,49,000,000,09,15.88,18.69,D1C,95A,0000,0000,7BFA81A52,AA,CDWN*6739


$$APEX,351,10:42:53,5222.6234,00039.6765,52,003,271,08,16.19,19.75,D1C,95B,0000,0000,4C4727321,4F*D8B5
   $$APEX,352,10:43:43,5222.6222,00039.6739,48,000,000,09,16.38,21.06,D1D,95E,0000,0000,4C4C2D381,54*AA2C


$$APEX,353,10:44:33,5222.6220,00039.6737,46,000,000,09,17.31,21.13,D1B,960,0000,0000,4C4A252E1,4E*2B83
    $$APEX,354,10:45:23,5222.6218,00039.6739,45,000,000,09,17.38,21.06,D1C,961,0000,0000,4C4C2E391,54*350C


$$APEX,355,10:46:13,5222.6214,00039.6737,46,000,025,08,18.00,22.75,D1C,963,0000,0000,4C4C35411,4E*0B6B
    $$APEX,356,10:47:03,5222.6238,00039.6743,51,000,000,08,18.00,22.25,D1C,964,0000,0000,4A331A213,3F*3836


$$APEX,357,10:47:53,5222.6268,00039.6734,61,000,000,08,18.19,20.69,D1C,964,0000,0000,452D171F3,49*7E19
    $$APEX,358,10:48:43,5222.6193,00039.6753,42,000,000,07,18.50,21.19,D1D,964,0000,0000,4F361D253,3C*5391


$$APEX,359,10:49:33,5222.6133,00039.6770,16,003,172,07,18.63,20.81,D1C,965,0000,0000,C47240572,3D*4C03
    $$APEX,360,10:50:23,5222.6243,00039.6747,51,000,164,08,18.88,21.44,D1C,966,0000,0000,DA7C465E2,43*5B38


$$APEX,361,10:51:13,5222.6209,00039.6772,37,000,000,06,19.25,22.44,D1C,967,0000,0000,86492A3A2,43*122D
     $$APEX,362,10:52:02,5222.6245,00039.6763,53,000,000,08,19.19,22.19,D1B,966,0000,0000,B8673A502,40*BADB


$$APEX,363,10:52:52,5222.6289,00039.6816,59,000,000,05,19.75,22.31,D1C,966,0000,0000,301E0F142,23*4ACD
    $$APEX,364,10:53:42,5222.6333,00039.6860,67,000,000,08,20.19,21.38,D1C,967,0000,0000,4C351C231,1F*5384


$$APEX,365,10:54:32,5222.6338,00039.6860,67,000,000,08,20.88,21.63,D1B,966,0000,0001,4227161B1,22*B5CD
